payment_id,client_number,payment_ordered_on,payment_currency,payment_amount,gbp_payment_amount
PI1340528,357314,2019-11-20T00:00:00,CNY,17257.66,1896.15
PI1307871,357314,2019-11-20T00:00:00,CNY,52632.82,5847.84
PI1307876,357314,2019-11-23T00:00:00,CNY,1025.42,113.93
PI1340521,357314,2019-11-23T00:00:00,CNY,4674.22,513.57
PI1376973,357314,2019-12-03T00:00:00,CNY,2086.0,226.86
PI1383727,357314,2019-12-05T00:00:00,CNY,61985.07,6785.63
PI1376962,357314,2019-12-05T00:00:00,CNY,6049.1,657.87
PI1405473,357314,2019-12-07T00:00:00,CNY,13344.65,1465.24
PI1376968,357314,2019-12-11T00:00:00,CNY,36335.25,3951.64
PI1405463,357314,2019-12-12T00:00:00,CNY,4057.16,445.48
PI1436445,357314,2019-12-16T00:00:00,CNY,76621.03,8437.61
PI1340536,357314,2019-12-17T00:00:00,CNY,22724.73,2496.83
PI1340505,357314,2019-12-25T00:00:00,CNY,8588.9,943.69
PI1307875,357314,2019-12-25T00:00:00,CNY,63768.9,7085.13
PI1307872,357314,2019-12-28T00:00:00,CNY,20882.95,2320.23
PI1405465,357314,2019-12-28T00:00:00,CNY,28482.38,3127.37
PI1323231,357314,2019-12-31T00:00:00,CNY,31243.94,3436.73
PI1323239,357314,2020-01-01T00:00:00,CNY,13240.38,1456.4
PI1409450,357314,2020-01-03T00:00:00,CNY,35959.1,3944.53
PI1436442,357314,2020-01-06T00:00:00,CNY,50511.21,5562.36
PI1409447,357314,2020-01-08T00:00:00,CNY,1736.02,190.43
PI1494489,357314,2020-01-09T00:00:00,CNY,73808.02,8083.16
PI1414576,357314,2020-01-09T00:00:00,CNY,51231.65,5662.29
PI1376959,357314,2020-01-11T00:00:00,CNY,2772.71,301.55
PI1409455,357314,2020-01-18T00:00:00,CNY,8928.1,979.37
PI1494491,357314,2020-01-21T00:00:00,CNY,37225.29,4076.77
PI1410171,357314,2020-01-24T00:00:00,CNY,59115.7,6494.18
PI1414564,357314,2020-01-27T00:00:00,CNY,44577.16,4926.82
PI1376969,357314,2020-01-27T00:00:00,CNY,69592.55,7568.54
PI1529162,357314,2020-01-30T00:00:00,CNY,38961.73,4418.48
PI1376965,357314,2020-01-30T00:00:00,CNY,10875.06,1182.72
PI1414571,357314,2020-02-02T00:00:00,CNY,40476.85,4473.64
PI1409445,357314,2020-02-02T00:00:00,CNY,2785.33,305.54
PI1409443,357314,2020-02-02T00:00:00,CNY,22910.48,2513.16
PI1383720,357314,2020-02-06T00:00:00,CNY,16255.91,1779.57
PI1507428,357314,2020-02-06T00:00:00,CNY,44203.81,4979.95
PI1565031,357314,2020-02-11T00:00:00,CNY,48916.1,5572.39
PI1539371,357314,2020-02-13T00:00:00,CNY,62708.82,7561.63
PI1436444,357314,2020-02-16T00:00:00,CNY,56129.42,6181.04
PI1410177,357314,2020-02-16T00:00:00,CNY,20371.34,2237.9
PI1529165,357314,2020-02-18T00:00:00,CNY,60706.8,6884.49
PI1405469,357314,2020-02-20T00:00:00,CNY,37077.31,4071.08
PI1539382,357314,2020-02-21T00:00:00,CNY,8904.34,1073.71
PI1531071,357314,2020-02-23T00:00:00,CNY,48228.98,5469.44
PI1573310,357314,2020-02-23T00:00:00,CNY,4710.64,538.43
PI1573303,357314,2020-02-28T00:00:00,CNY,62387.11,7130.92
PI1583741,357314,2020-03-06T00:00:00,CNY,14806.65,1679.79
PI1515842,357314,2020-03-06T00:00:00,CNY,15183.87,1692.71
PI1515845,357314,2020-03-07T00:00:00,CNY,77273.43,8614.51
PI1539375,357314,2020-03-11T00:00:00,CNY,40723.06,4910.52
PI1515848,357314,2020-03-13T00:00:00,CNY,20284.11,2261.29
PI1529167,357314,2020-03-25T00:00:00,CNY,812.29,92.12
PI1549947,357314,2020-03-26T00:00:00,CNY,26021.46,3107.08
PI1539381,357314,2020-03-27T00:00:00,CNY,19742.01,2380.56
PI1635513,357314,2020-04-02T00:00:00,CNY,36377.54,4181.79
PI1603184,357314,2020-04-03T00:00:00,CNY,8890.11,1009.97
PI1573308,357314,2020-04-05T00:00:00,CNY,35207.63,4024.27
PI1565033,357314,2020-04-09T00:00:00,CNY,42799.05,4875.55
PI1635479,357314,2020-04-15T00:00:00,CNY,61705.95,7093.42
PI1549945,357314,2020-04-16T00:00:00,CNY,66552.37,7946.64
PI1603141,357314,2020-04-18T00:00:00,CNY,49558.04,5630.11
PI1635509,357314,2020-04-21T00:00:00,CNY,32254.48,3707.82
PI1663074,357314,2020-04-23T00:00:00,CNY,54301.35,6055.6
PI1613549,357314,2020-04-23T00:00:00,CNY,1728.25,196.71
PI1677150,357314,2020-04-27T00:00:00,CNY,79172.82,8908.99
PI1620057,357314,2020-04-29T00:00:00,CNY,6519.69,739.7
PI1677159,357314,2020-05-01T00:00:00,CNY,68227.83,7677.4
PI1635476,357314,2020-05-04T00:00:00,CNY,59934.9,6889.83
PI1677146,357314,2020-05-07T00:00:00,CNY,24732.39,2783.03
PI1635508,357314,2020-05-07T00:00:00,CNY,72018.85,8278.94
PI1573300,357314,2020-05-08T00:00:00,CNY,36312.46,4150.56
PI1613542,357314,2020-05-08T00:00:00,CNY,55102.1,6271.79
PI1583751,357314,2020-05-08T00:00:00,CNY,5473.1,620.92
PI1583755,357314,2020-05-10T00:00:00,CNY,7521.64,853.32
PI1620055,357314,2020-05-10T00:00:00,CNY,9459.54,1073.24
PI1583745,357314,2020-05-11T00:00:00,CNY,33502.11,3800.77
PI1677144,357314,2020-05-20T00:00:00,CNY,2190.47,246.48
PI1700559,357314,2020-05-21T00:00:00,CNY,16217.47,1866.25
PI1700681,357314,2020-05-30T00:00:00,CNY,46779.92,5383.26
PI1700575,357314,2020-06-01T00:00:00,CNY,14098.19,1622.37
PI1700565,357314,2020-06-03T00:00:00,CNY,24766.95,2850.09
PI1700597,357314,2020-06-03T00:00:00,CNY,41392.93,4763.34
PI1665102,357314,2020-06-11T00:00:00,CNY,43320.56,4831.04
PI1663067,357314,2020-06-12T00:00:00,CNY,1533.43,171.01
PI1613536,357314,2020-06-13T00:00:00,CNY,9544.62,1086.38
PI1725279,357314,2020-06-16T00:00:00,CNY,73073.39,8282.03
PI1620052,357314,2020-06-16T00:00:00,CNY,41456.99,4703.55
PI1746277,357314,2020-06-17T00:00:00,CNY,14725.11,1651.82
PI1746265,357314,2020-06-25T00:00:00,CNY,44998.76,5047.82
PI1725308,357314,2020-06-25T00:00:00,CNY,647.24,73.36
PI1768380,357314,2020-06-26T00:00:00,CNY,33442.76,3673.59
PI1768398,357314,2020-06-28T00:00:00,CNY,34221.32,3759.12
PI1700582,357314,2020-06-28T00:00:00,CNY,76604.99,8815.41
PI1768369,357314,2020-06-29T00:00:00,CNY,9623.87,1057.16
PI1725296,357314,2020-07-03T00:00:00,CNY,31540.74,3574.78
PI1768475,357314,2020-07-05T00:00:00,CNY,27433.41,3013.48
PI1677154,357314,2020-07-06T00:00:00,CNY,41939.74,4719.31
PI1700579,357314,2020-07-17T00:00:00,CNY,34447.24,3964.06
PI1744352,357314,2020-07-20T00:00:00,CNY,24692.32,2769.91
PI1768375,357314,2020-07-22T00:00:00,CNY,15761.09,1731.31
PI1835060,357314,2020-07-23T00:00:00,CNY,1884.63,215.66
PI1725281,357314,2020-07-24T00:00:00,CNY,63128.86,7154.93
PI1744350,357314,2020-07-24T00:00:00,CNY,13182.46,1478.76
PI1801793,357314,2020-07-25T00:00:00,CNY,544.99,60.08
PI1768393,357314,2020-07-26T00:00:00,CNY,10469.7,1150.07
PI1725317,357314,2020-07-29T00:00:00,CNY,36883.45,4180.32
PI1787104,357314,2020-08-02T00:00:00,CNY,33065.24,3628.98
PI1857370,357314,2020-08-05T00:00:00,CNY,35983.46,4148.1
PI1798782,357314,2020-08-07T00:00:00,CNY,13478.62,1490.18
PI1835086,357314,2020-08-08T00:00:00,CNY,44370.11,5077.32
PI1863074,357314,2020-08-09T00:00:00,CNY,15777.78,1801.92
PI1725333,357314,2020-08-12T00:00:00,CNY,28337.5,3211.73
PI1835059,357314,2020-08-14T00:00:00,CNY,1150.16,131.61
PI1787120,357314,2020-08-18T00:00:00,CNY,4720.9,518.13
PI1787101,357314,2020-08-21T00:00:00,CNY,68490.63,7516.99
PI1725277,357314,2020-08-24T00:00:00,CNY,26983.36,3058.25
PI1889108,357314,2020-08-29T00:00:00,CNY,56333.78,6429.21
PI1787110,357314,2020-08-30T00:00:00,CNY,12940.92,1420.29
PI1889126,357314,2020-08-30T00:00:00,CNY,46170.99,5269.36
PI1768385,357314,2020-08-31T00:00:00,CNY,70576.87,7752.68
PI1746280,357314,2020-09-02T00:00:00,CNY,37199.55,4172.93
PI1894625,357314,2020-09-05T00:00:00,CNY,65226.48,7529.77
PI1819837,357314,2020-09-08T00:00:00,CNY,4198.17,464.37
PI1819831,357314,2020-09-08T00:00:00,CNY,54026.05,5976.01
PI1835070,357314,2020-09-09T00:00:00,CNY,25031.92,2864.43
PI1908096,357314,2020-09-12T00:00:00,CNY,51658.75,5894.3
PI1787097,357314,2020-09-12T00:00:00,CNY,16158.95,1773.48
PI1819847,357314,2020-09-19T00:00:00,CNY,65905.72,7290.07
PI1835056,357314,2020-09-24T00:00:00,CNY,2077.7,237.75
PI1894628,357314,2020-09-25T00:00:00,CNY,75138.98,8674.08
PI1857380,357314,2020-09-28T00:00:00,CNY,79482.75,9162.6
PI1801789,357314,2020-09-29T00:00:00,CNY,2351.08,259.18
PI1889119,357314,2020-09-30T00:00:00,CNY,46117.84,5263.29
PI1863034,357314,2020-10-01T00:00:00,CNY,84798.39,9684.49
PI1912771,357314,2020-10-09T00:00:00,CNY,11483.86,1326.37
PI1835051,357314,2020-10-10T00:00:00,CNY,60909.1,6969.89
PI1801785,357314,2020-10-11T00:00:00,CNY,42019.3,4632.22
PI1835066,357314,2020-10-11T00:00:00,CNY,63376.27,7252.22
PI1819835,357314,2020-10-21T00:00:00,CNY,66687.07,7376.5
PI1843078,357314,2020-10-22T00:00:00,CNY,20332.83,2319.87
PI1908089,357314,2020-10-24T00:00:00,CNY,76563.6,8735.96
PI1908093,357314,2020-10-26T00:00:00,CNY,3226.2,368.11
PI1863050,357314,2020-10-26T00:00:00,CNY,16892.59,1929.24
PI1857376,357314,2020-10-28T00:00:00,CNY,46385.0,5347.17
PI1863029,357314,2020-10-29T00:00:00,CNY,2122.26,242.38
PI1857372,357314,2020-11-05T00:00:00,CNY,41516.8,4785.97
PI1894612,357314,2020-11-07T00:00:00,CNY,18295.11,2112.0
PI1889112,357314,2020-11-22T00:00:00,CNY,2708.71,309.14
PI1908091,357314,2020-11-27T00:00:00,CNY,7994.37,912.16
PI1908104,357314,2020-12-02T00:00:00,CNY,16312.05,1861.22
PI1908101,357314,2020-12-09T00:00:00,CNY,62819.75,7167.78
PI969909,357470,2019-05-13T00:00:00,CNY,5392.58,615.74
PI1883166,357796,2020-09-30T00:00:00,CNY,49468.6,5611.35
PI1938795,357796,2020-12-28T00:00:00,CNY,52445.15,6029.86
PI1079533,358089,2019-07-18T00:00:00,CNY,2036.38,232.68
PI1116686,358099,2019-06-24T00:00:00,CNY,188017.65,21995.84
PI1199781,358099,2019-08-20T00:00:00,CNY,184038.4,20935.16
PI1184587,358932,2019-08-10T00:00:00,CNY,169284.4,19420.99
PI1298253,358932,2019-11-03T00:00:00,CNY,43043.12,4808.53
PI1340056,358932,2019-11-16T00:00:00,CNY,88198.9,9741.5
PI1344405,358932,2019-11-26T00:00:00,CNY,247009.58,27139.67
PI1375778,358932,2019-12-09T00:00:00,CNY,1739.09,186.43
PI1499278,358932,2020-01-17T00:00:00,CNY,156818.49,17386.94
PI1499314,358932,2020-03-04T00:00:00,CNY,12191.72,1351.73
PI1512841,358932,2020-03-30T00:00:00,CNY,97460.97,10971.37
PI1645319,358932,2020-06-06T00:00:00,CNY,160938.88,18371.47
PI1861736,358932,2020-08-12T00:00:00,CNY,169654.34,19375.55
PI1861701,358932,2020-08-25T00:00:00,CNY,4052.98,462.88
PI1861727,358932,2020-08-27T00:00:00,CNY,2685.15,306.66
PI2005068,358932,2020-11-15T00:00:00,CNY,146070.94,16569.66
PI1958450,358932,2020-12-14T00:00:00,CNY,97875.72,11147.3
PI1806064,359656,2020-07-29T00:00:00,CNY,853.66,93.87
PI1304071,359819,2019-10-31T00:00:00,CNY,100108.78,11181.62
PI1393539,359819,2019-11-25T00:00:00,CNY,131951.98,14521.52
PI1343159,359819,2019-12-17T00:00:00,CNY,129521.56,14235.38
PI1498568,359819,2020-04-14T00:00:00,CNY,238271.35,26260.96
PI1462422,359832,2020-01-14T00:00:00,CNY,12794.9,1411.79
PI1416651,359832,2020-01-19T00:00:00,CNY,24929.52,2757.53
PI1479016,359832,2020-02-18T00:00:00,CNY,173007.44,19018.39
PI1565129,359832,2020-03-04T00:00:00,CNY,74917.55,8632.12
PI1473940,359832,2020-03-24T00:00:00,CNY,123772.01,13606.03
PI1565130,359832,2020-04-15T00:00:00,CNY,43862.17,5053.87
PI1565186,359832,2020-05-20T00:00:00,CNY,82602.31,9517.57
PI1747963,359832,2020-06-06T00:00:00,CNY,4017.76,442.42
PI1830811,359832,2020-07-31T00:00:00,CNY,135576.32,15514.14
PI1830812,359832,2020-08-04T00:00:00,CNY,97552.54,11163.04
PI1747965,359832,2020-08-14T00:00:00,CNY,30691.99,3379.72
PI1892148,359832,2020-10-13T00:00:00,CNY,101295.74,11701.39
PI1830813,359832,2020-10-22T00:00:00,CNY,133043.42,15224.3
PI1972347,359832,2020-11-04T00:00:00,CNY,146825.11,16885.48
PI1951572,359832,2021-01-07T00:00:00,CNY,211041.02,24191.3
PI1364493,360233,2019-10-25T00:00:00,CNY,3377.07,364.59
PI1364505,360233,2019-11-16T00:00:00,CNY,1895.53,204.52
PI1365693,360233,2019-11-28T00:00:00,CNY,1146.81,122.94
PI1364482,360233,2019-12-13T00:00:00,CNY,7764.18,838.22
PI1189613,360358,2019-07-20T00:00:00,CNY,96347.39,11097.33
PI1349990,360358,2019-11-09T00:00:00,CNY,54258.3,5868.85
PI1231387,360646,2019-09-07T00:00:00,CNY,6.97,0.8
PI1308043,360646,2019-11-13T00:00:00,CNY,2984.46,333.35
PI1433473,360646,2020-02-09T00:00:00,CNY,809.82,90.73
PI1470314,360688,2020-02-07T00:00:00,CNY,70744.55,7843.53
PI1224511,360881,2019-09-26T00:00:00,CNY,23518.04,2599.0
PI1393320,361145,2020-01-16T00:00:00,CNY,21820.26,2415.26
PI1788334,361145,2020-07-28T00:00:00,CNY,73850.58,8131.38
PI1840209,361145,2020-08-09T00:00:00,CNY,53629.18,6100.11
PI1883079,361145,2020-08-22T00:00:00,CNY,33885.2,3843.69
PI1889844,361145,2020-08-26T00:00:00,CNY,42764.17,4880.55
PI1840208,361145,2020-10-08T00:00:00,CNY,14036.74,1596.62
PI1955510,361145,2020-11-19T00:00:00,CNY,38167.81,4332.31
PI1997037,361145,2020-12-17T00:00:00,CNY,117271.97,13452.45
PI1968139,361145,2020-12-25T00:00:00,CNY,92951.97,10520.81
PI1043558,361678,2019-04-28T00:00:00,CNY,33554.26,3859.07
PI1061862,361678,2019-05-10T00:00:00,CNY,256459.2,29120.31
PI1081286,361678,2019-05-12T00:00:00,CNY,168990.4,19308.95
PI1085944,361678,2019-05-21T00:00:00,CNY,188987.44,21675.08
PI1035078,361678,2019-05-27T00:00:00,CNY,104171.03,11887.63
PI1144139,361678,2019-06-17T00:00:00,CNY,99158.82,11787.65
PI1061860,361678,2019-07-12T00:00:00,CNY,73578.66,8354.67
PI1163529,361678,2019-07-14T00:00:00,CNY,225689.15,26485.44
PI1061861,361678,2019-07-20T00:00:00,CNY,1744.7,198.11
PI1195225,361678,2019-07-23T00:00:00,CNY,727825.25,83026.44
PI1112212,361678,2019-08-16T00:00:00,CNY,40088.95,4656.12
PI1217161,361678,2019-08-22T00:00:00,CNY,73310.0,8266.14
PI1253034,361678,2019-08-26T00:00:00,CNY,272804.84,30651.81
PI1170243,361678,2019-09-09T00:00:00,CNY,89624.67,10459.08
PI1265322,361678,2019-09-28T00:00:00,CNY,32651.73,3553.79
PI1217162,361678,2019-09-30T00:00:00,CNY,43873.4,4957.11
PI1204180,361678,2019-10-04T00:00:00,CNY,9001.49,1030.89
PI1317246,361678,2019-10-22T00:00:00,CNY,2143.74,235.23
PI1217160,361678,2019-11-05T00:00:00,CNY,41478.68,4676.96
PI1477070,361678,2019-12-28T00:00:00,CNY,18015.74,1983.45
PI1440718,361678,2020-01-18T00:00:00,CNY,27207.56,2974.71
PI1491167,361678,2020-02-02T00:00:00,CNY,354492.4,39012.94
PI1477071,361678,2020-02-09T00:00:00,CNY,59321.6,6531.05
PI1440717,361678,2020-02-15T00:00:00,CNY,129567.72,14166.13
PI1452949,361678,2020-02-28T00:00:00,CNY,305238.37,33398.1
PI1477069,361678,2020-03-01T00:00:00,CNY,93560.26,10300.58
PI1440715,361678,2020-03-07T00:00:00,CNY,390611.03,42706.99
PI1440716,361678,2020-03-10T00:00:00,CNY,36836.55,4027.48
PI1652346,361678,2020-06-13T00:00:00,CNY,219069.57,24816.78
PI1746045,361678,2020-06-20T00:00:00,CNY,21449.28,2401.27
PI1665295,361678,2020-06-22T00:00:00,CNY,293319.28,32500.33
PI1807840,361678,2020-07-09T00:00:00,CNY,15166.97,1656.87
PI1746046,361678,2020-08-03T00:00:00,CNY,20760.17,2324.13
PI1807837,361678,2020-08-14T00:00:00,CNY,10271.59,1122.09
PI1807838,361678,2020-09-09T00:00:00,CNY,208752.27,22804.49
PI1807841,361678,2020-09-11T00:00:00,CNY,167968.24,18320.01
PI1835179,361678,2020-09-18T00:00:00,CNY,81062.45,9276.06
PI1807839,361678,2020-09-23T00:00:00,CNY,107424.47,11735.25
PI1867842,361678,2020-09-23T00:00:00,CNY,12972.29,1477.41
PI1867843,361678,2020-10-14T00:00:00,CNY,13516.91,1539.43
PI1867844,361678,2020-11-02T00:00:00,CNY,17336.71,1974.47
PI1106611,362453,2019-08-09T00:00:00,CNY,1516.33,175.37
PI1273737,362455,2019-11-19T00:00:00,CNY,785.56,86.26
PI1337775,362455,2019-12-10T00:00:00,CNY,19187.05,2119.2
PI992246,362681,2019-06-11T00:00:00,CNY,14176.48,1628.24
PI1388629,362882,2019-11-08T00:00:00,CNY,2825.87,309.03
PI1400910,362882,2020-01-15T00:00:00,CNY,4928.83,534.28
PI1771173,363044,2020-08-12T00:00:00,CNY,247304.62,27113.04
PI1251455,363209,2019-11-11T00:00:00,CNY,62407.48,7134.59
PI1380113,363209,2019-12-22T00:00:00,CNY,2696.32,294.13
PI1405993,363209,2019-12-25T00:00:00,CNY,20977.22,2284.64
PI1198709,363495,2019-10-02T00:00:00,CNY,1217.5,138.5
PI1079921,363641,2019-05-05T00:00:00,CNY,700122.48,79996.43
PI1073327,363641,2019-05-07T00:00:00,CNY,120601.21,13816.78
PI1159089,363641,2019-08-14T00:00:00,CNY,481716.58,56616.28
PI1245170,363641,2019-08-28T00:00:00,CNY,260994.92,29901.26
PI1294892,363641,2019-10-19T00:00:00,CNY,235679.82,25943.08
PI1287854,363641,2019-10-30T00:00:00,CNY,385127.84,42393.77
PI1339402,363641,2019-11-11T00:00:00,CNY,461007.14,51043.45
PI1335764,363641,2019-11-14T00:00:00,CNY,217245.4,24053.76
PI1403008,363641,2019-12-04T00:00:00,CNY,19723.68,2146.94
PI1463740,363641,2019-12-26T00:00:00,CNY,249866.39,27716.97
PI1403006,363641,2019-12-28T00:00:00,CNY,319769.51,34807.23
PI1339535,363641,2020-01-01T00:00:00,CNY,394345.59,43555.15
PI1463624,363641,2020-01-03T00:00:00,CNY,351385.06,38978.14
PI1459853,363641,2020-01-07T00:00:00,CNY,365630.9,40098.02
PI1404369,363641,2020-01-17T00:00:00,CNY,864500.78,94922.08
PI1356473,363641,2020-01-18T00:00:00,CNY,333268.22,35951.49
PI1543507,363641,2020-02-02T00:00:00,CNY,174351.69,20920.22
PI1403007,363641,2020-02-18T00:00:00,CNY,257931.22,28076.07
PI1531998,363641,2020-03-08T00:00:00,CNY,237885.1,27330.93
PI1459870,363641,2020-03-13T00:00:00,CNY,303321.11,33264.63
PI1590441,363641,2020-03-24T00:00:00,CNY,304927.45,34881.47
PI1602945,363641,2020-04-21T00:00:00,CNY,410855.68,46675.81
PI984735,363818,2019-05-08T00:00:00,CNY,8445.62,968.54
PI1008341,363846,2019-04-09T00:00:00,CNY,235.26,26.6
PI1063507,363846,2019-04-23T00:00:00,CNY,3264.79,371.72
PI1048251,363846,2019-04-23T00:00:00,CNY,87721.58,10015.4
PI1024263,363846,2019-04-26T00:00:00,CNY,95893.14,10883.48
PI1028655,363846,2019-04-27T00:00:00,CNY,38311.63,4339.65
PI1024263,363846,2019-04-28T00:00:00,CNY,18373.02,2085.26
PI1039138,363846,2019-05-02T00:00:00,CNY,3884.58,444.82
PI1034351,363846,2019-05-03T00:00:00,CNY,269062.55,30724.19
PI1076364,363846,2019-05-04T00:00:00,CNY,73222.17,8388.76
PI1065390,363846,2019-05-06T00:00:00,CNY,792355.57,90735.86
PI1031634,363846,2019-05-06T00:00:00,CNY,9207.13,1050.88
PI1082016,363846,2019-05-06T00:00:00,CNY,393949.06,45150.91
PI1022503,363846,2019-05-08T00:00:00,CNY,99902.67,11345.42
PI1073782,363846,2019-05-09T00:00:00,CNY,106986.54,12289.29
PI1034531,363846,2019-05-10T00:00:00,CNY,79821.03,9114.74
PI1082888,363846,2019-05-12T00:00:00,CNY,136019.72,15589.36
PI1078090,363846,2019-05-13T00:00:00,CNY,224840.9,25670.52
PI1025119,363846,2019-05-14T00:00:00,CNY,10220.87,1160.03
PI1068115,363846,2019-05-18T00:00:00,CNY,5310.99,610.36
PI1068138,363846,2019-05-18T00:00:00,CNY,161318.67,18539.31
PI1061282,363846,2019-05-18T00:00:00,CNY,4297.68,487.99
PI1102388,363846,2019-05-23T00:00:00,CNY,196269.0,22785.02
PI1052049,363846,2019-05-26T00:00:00,CNY,123026.05,13982.24
PI1063566,363846,2019-05-27T00:00:00,CNY,116486.25,13262.95
PI1115890,363846,2019-05-27T00:00:00,CNY,65178.43,7631.37
PI1030993,363846,2019-05-27T00:00:00,CNY,166048.0,18990.32
PI1041644,363846,2019-05-29T00:00:00,CNY,50992.36,5864.62
PI1020684,363846,2019-05-29T00:00:00,CNY,986.94,111.46
PI1096483,363846,2019-05-31T00:00:00,CNY,285989.98,33073.97
PI1043744,363846,2019-05-31T00:00:00,CNY,142277.77,16353.11
PI1063516,363846,2019-06-04T00:00:00,CNY,28903.02,3290.86
PI1012261,363846,2019-06-05T00:00:00,CNY,113775.4,12793.65
PI1095753,363846,2019-06-05T00:00:00,CNY,128390.87,14848.05
PI1050517,363846,2019-06-05T00:00:00,CNY,1945.42,221.1
PI1069940,363846,2019-06-07T00:00:00,CNY,755976.49,86672.67
PI1040321,363846,2019-06-08T00:00:00,CNY,195235.12,22356.5
PI1069431,363846,2019-06-09T00:00:00,CNY,11634.48,1342.21
PI1071997,363846,2019-06-09T00:00:00,CNY,120603.48,13827.18
PI1120215,363846,2019-06-10T00:00:00,CNY,547586.69,63747.99
PI1095875,363846,2019-06-10T00:00:00,CNY,1107.37,128.06
PI1069939,363846,2019-06-11T00:00:00,CNY,79300.61,9148.5
PI1080900,363846,2019-06-17T00:00:00,CNY,75415.57,8617.03
PI1087660,363846,2019-06-19T00:00:00,CNY,1125378.26,128717.03
PI1121836,363846,2019-06-19T00:00:00,CNY,226328.57,26297.39
PI1087608,363846,2019-06-25T00:00:00,CNY,583907.71,66785.43
PI1061452,363846,2019-06-29T00:00:00,CNY,33214.39,3771.41
PI1029888,363846,2019-06-30T00:00:00,CNY,16396.02,1875.15
PI1034188,363846,2019-06-30T00:00:00,CNY,76371.5,8720.84
PI1098307,363846,2019-07-01T00:00:00,CNY,35834.11,4156.24
PI1132310,363846,2019-07-02T00:00:00,CNY,31277.54,3669.26
PI1059358,363846,2019-07-02T00:00:00,CNY,15104.07,1717.76
PI1122538,363846,2019-07-03T00:00:00,CNY,33097.47,3845.63
PI1035722,363846,2019-07-07T00:00:00,CNY,62456.32,7127.29
PI1145132,363846,2019-07-07T00:00:00,CNY,79729.55,9477.96
PI1136428,363846,2019-07-08T00:00:00,CNY,120133.53,14354.59
PI1179589,363846,2019-07-09T00:00:00,CNY,47153.71,5405.02
PI1061041,363846,2019-07-09T00:00:00,CNY,22714.57,2579.18
PI1104984,363846,2019-07-10T00:00:00,CNY,80596.5,9383.61
PI1098308,363846,2019-07-11T00:00:00,CNY,327958.41,38038.45
PI1063062,363846,2019-07-11T00:00:00,CNY,8407.29,957.24
PI1073781,363846,2019-07-11T00:00:00,CNY,191453.99,21991.87
PI1065908,363846,2019-07-13T00:00:00,CNY,360815.93,41318.5
PI1060746,363846,2019-07-15T00:00:00,CNY,52245.89,5932.39
PI1137447,363846,2019-07-16T00:00:00,CNY,140856.79,16830.78
PI1132311,363846,2019-07-16T00:00:00,CNY,62194.56,7296.24
PI1178023,363846,2019-07-20T00:00:00,CNY,22330.9,2540.68
PI1144742,363846,2019-07-20T00:00:00,CNY,3806.1,452.46
PI1131175,363846,2019-07-21T00:00:00,CNY,2912.32,338.86
PI1185573,363846,2019-07-21T00:00:00,CNY,4345.9,498.58
PI1169338,363846,2019-07-21T00:00:00,CNY,62905.83,7341.03
PI1173565,363846,2019-07-22T00:00:00,CNY,23740.61,2732.14
PI1074092,363846,2019-07-23T00:00:00,CNY,148891.51,17102.82
PI1108767,363846,2019-07-23T00:00:00,CNY,190831.64,22070.58
PI1115884,363846,2019-07-23T00:00:00,CNY,527064.94,61710.98
PI1187959,363846,2019-07-24T00:00:00,CNY,109148.64,12571.78
PI1090211,363846,2019-07-25T00:00:00,CNY,16718.42,1929.8
PI1107120,363846,2019-07-26T00:00:00,CNY,38069.97,4417.05
PI1160151,363846,2019-07-28T00:00:00,CNY,47406.3,5591.64
PI1205521,363846,2019-07-28T00:00:00,CNY,529384.89,60627.48
PI1082017,363846,2019-07-28T00:00:00,CNY,189730.52,21745.21
PI1198103,363846,2019-07-29T00:00:00,CNY,22504.86,2560.02
PI1072191,363846,2019-07-29T00:00:00,CNY,183463.36,21034.07
PI1142118,363846,2019-07-29T00:00:00,CNY,281678.26,33584.49
PI1065424,363846,2019-07-29T00:00:00,CNY,69540.71,7963.39
PI1182133,363846,2019-08-01T00:00:00,CNY,87818.86,10066.28
PI1218574,363846,2019-08-03T00:00:00,CNY,277604.88,31301.6
PI1218267,363846,2019-08-04T00:00:00,CNY,641234.32,72302.98
PI1092557,363846,2019-08-05T00:00:00,CNY,1030825.35,118987.92
PI1085016,363846,2019-08-07T00:00:00,CNY,1647730.62,188979.14
PI1220453,363846,2019-08-08T00:00:00,CNY,381131.79,43062.87
PI1167863,363846,2019-08-09T00:00:00,CNY,479386.28,55950.39
PI1082889,363846,2019-08-11T00:00:00,CNY,219831.17,25195.08
PI1201235,363846,2019-08-11T00:00:00,CNY,127983.94,14575.76
PI1204453,363846,2019-08-12T00:00:00,CNY,102626.81,11753.27
PI1203660,363846,2019-08-12T00:00:00,CNY,31372.37,3569.97
PI1239249,363846,2019-08-13T00:00:00,CNY,146574.83,16792.56
PI1222744,363846,2019-08-13T00:00:00,CNY,16527.99,1860.8
PI1167738,363846,2019-08-13T00:00:00,CNY,57484.93,6709.21
PI1085017,363846,2019-08-13T00:00:00,CNY,15039.44,1724.88
PI1237376,363846,2019-08-15T00:00:00,CNY,403718.5,46252.6
